12,52
-9,-33
4,-55
6,-127
-15,93
5,7
7,-56
-9,130
-7,-51
-17,-20
4,-55
6,29
3,1
-11,-86
-4,119
8,-39
2,61
6,-85
5,146
2,2
1,82
4,-69
-6,-123
7,94
-3,-42
-10,173
1,-145
-2,46
-19,256
6,-29
-4,118
2,-42
-11,28
-5,126
5,39
4,-34
-6,-58
8,-62
-12,26
-4,210
10,-76
10,96
-6,-13
-10,27
4,-50
2,-128
0,-155
-6,-61
11,37
7,-160
19,-1237
39,-3499
71,-3751
106,-3976
107,-4734
121,-4882
150,-5407
155,-6517
205,-6932
145,-8449
221,-9740
231,-11347
239,-8980
325,-13642
471,-11597
305,-14899
413,-17356
371,-15275
347,-19548
428,-19054
281,-20774
81,-18247
330,-24309
853,-17817
269,-24203
71,-27262
564,-23204
398,-27458
347,-33748
386,-27732
687,-33256
545,-25332
300,-28299
266,-29397
197,-32943
209,-34360
320,-34829
399,-34869
244,-34854
-138,-34867
177,-34869
442,-34869
149,-34789
354,-34869
-90,-34806
6,-34596
8,-34837
130,-34869
163,-34869
70,-34869
65,-34869
60,-34869
-256,-34869
-244,-34869
-171,-34869
-186,-34869
-169,-34869
-333,-34869
-77,-34869
-82,-34869
54,-34869
164,-34869
121,-34869
-30,-34869
-47,-34869
-148,-34869
-251,-34869
-71,-34869
-163,-34869
-267,-34869
-312,-34869
-441,-34869
-414,-34684
-148,-34869
93,-34869
202,-34869
295,-34869
363,-34869
17,-34869
16,-34869
-106,-34869
28,-34869
-60,-34869
-128,-34869
30,-34869
-43,-34869
116,-34869
-106,-34869
-3,-34869
-79,-34869
-236,-34869
-252,-34869
-331,-34869
-173,-34869
-12,-34869
-332,-34869
-221,-34869
-332,-34869
-154,-34869
-22,-34869
82,-34869
-124,-34869
-238,-34869
-253,-34869
-304,-34869
-175,-34869
-248,-34869
-203,-34869
-4,-34869
-379,-34869
-374,-34869
88,-34869
21,-34869
174,-34869
82,-34869
-53,-34869
10,-34869
-166,-34869
-388,-34869
-96,-34869
-286,-34869
-224,-34869
-162,-34869
-388,-34869
100,-34869
68,-34869
-12,-34869
-134,-34869
132,-34869
-27,-34869
-88,-34869
-140,-34869
-116,-34869
-224,-34869
-238,-34869
-190,-34869
18,-34869
-83,-34869
-136,-34869
-199,-34869
-43,-34869
-32,-34869
-193,-34869
-188,-34869
-396,-34869
-154,-34869
-335,-34869
-291,-34869
-382,-34869
-347,-34869
-330,-34869
-221,-34869
-111,-34869
-405,-34869
-231,-34869
-18,-34869
-98,-34869
-65,-34869
-32,-34869
-160,-34869
-183,-34869
-191,-34868
-248,-34869
-367,-25381
-191,-34869
-331,-34869
-428,-34866
-381,-34869
8,-34869
78,-34869
215,-34869
326,-34869
63,-34869
48,-34869
-112,-34869
-188,-34869
-240,-34869
-271,-34869
-269,-34028
-342,-34869
-287,-34869
-219,-34869
-259,-34869
-180,-34869
-135,-34869
-258,-34869
-180,-34869
-236,-34869
-179,-34869
-300,-34869
-232,-34869
-252,-34869
-98,-34869
-195,-34869
-246,-34869
38,-34869
192,-34869
167,-34869
-117,-34869
-225,-34869
-256,-34869
-87,-34810
-220,-34869
-247,-34869
-396,-34869
109,-34869
-43,-34869
-88,-34869
-186,-34869
-205,-34869
-192,-34869
-390,-34869
-373,-34869
-407,-34869
-325,-34869
-322,-34869
-272,-34869
-330,-34869
-258,-34869
-147,-34869
-374,-34869
-289,-34869
42,-34869
-80,-34869
-51,-34869
31,-34869
-39,-34869
-297,-34869
-186,-34869
-96,-34869
149,-34869
-111,-34869
-68,-34869
-38,-34869
-334,-34869
-283,-34869
-495,-34869
-323,-34869
-205,-34869
-243,-34869
-261,-34869
-292,-34869
-274,-34869
-306,-34869
-280,-34869
-301,-34863
-389,-34869
-262,-34869
-145,-34869
-235,-34869
-273,-34869
-236,-34869
-382,-34869
-314,-34869
-362,-34869
-251,-34869
-280,-34869
-205,-34869
-219,-34869
-258,-34869
-308,-34869
-304,-34869
-288,-34858
108,-34869
-28,-34869
103,-34869
126,-34869
356,-34869
-35,-34869
-28,-34869
-64,-34869
-171,-34869
-350,-34869
-325,-34869
-387,-34869
122,-34869
39,-34869
-105,-34869
-64,-34869
-164,-34869
-180,-34869
-409,-34869
-146,-34869
-234,-34869
-152,-34853
-198,-34869
-314,-34869
-320,-34869
-351,-34869
-273,-34869
144,-34869
-67,-34869
-67,-34869
-156,-34869
-196,-33266
-279,-34869
-465,-34869
-396,-34869
-133,-34869
-229,-34869
-336,-34869
-125,-34869
168,-34869
185,-34869
167,-34869
151,-34869
230,-34839
239,-31648
221,-30267
277,-28457
207,-2670
140,-20844
274,-22146
183,-15607
203,-13636
178,-13710
139,-10549
139,-7977
125,-6703
130,-3803
131,-3323
108,-1612
115,-319
84,365
97,488
74,60
74,-132
49,116
53,237
31,61
26,-118
25,-29
9,-10
0,-62
1,-116
-13,-111
0,219
17,-1
9,54
-8,-150
7,46
-3,19
8,-235
0,132
3,-119
2,-134
-2,255
6,-145
0,192
-7,-14
