42268,84,14996,0
41688,79,14825,0
39906,81,14665,0
42350,85,14486,0
41377,88,14317,0
42478,86,14143,0
42158,78,13978,0
41072,87,13813,0
41986,86,13649,0
40221,76,13498,0
39762,82,13332,0
41282,78,13169,0
41157,83,13010,0
41276,80,12847,0
42197,86,12688,0
40144,80,12535,0
43194,85,12355,0
42688,80,12204,0
42621,90,12035,0
44588,87,11859,0
42406,82,11702,0
40635,80,11534,0
42793,77,11369,0
44864,93,11187,0
43813,84,11028,0
41916,73,10877,0
42915,92,10697,0
43413,76,10534,0
42727,87,10366,0
43105,86,10199,0
41803,83,10035,0
42230,84,9858,0
42288,69,9700,0
41228,87,9532,0
42598,88,9355,0
41979,79,9197,0
41894,88,9027,0
43548,86,8851,0
43009,90,8676,0
44107,89,8492,0
43383,83,8326,0
42671,80,8167,0
44372,89,7988,0
44078,91,7805,0
43557,89,7634,0
46181,92,7457,0
44416,85,7283,0
46988,95,7097,0
45792,89,6918,0
47890,92,6725,0
46146,94,6544,0
46430,94,6364,0
45417,90,6182,0
47039,94,5982,0
47718,93,5801,0
45805,88,5621,0
47045,93,5430,0
47470,98,5245,0
47281,87,5070,0
46878,88,4901,0
45894,91,4712,0
45994,81,4544,0
46122,100,4356,0
47010,87,4185,0
45707,86,4006,0
45931,91,3814,0
46542,84,3647,0
48958,98,3437,0
50643,100,3237,0
52530,108,3025,0
50598,107,2815,0
48609,93,2624,0
47638,95,2438,0
49207,101,2243,0
50149,99,2035,0
48547,92,1848,0
48835,107,1643,0
48644,90,1453,0
48895,102,1256,0
49485,95,1062,0
50387,111,844,0
49171,89,652,0
49801,104,459,0
49744,98,263,0
48702,97,65,0
47607,100,16240,0
48437,103,16041,0
50422,109,15826,0
52461,101,15614,0
53802,116,15393,0
53518,108,15169,0
54274,105,14955,0
54443,112,14728,0
54451,115,14506,0
53614,110,14290,0
53619,119,14042,0
52480,109,13823,0
51051,97,13633,0
51515,104,13434,0
53080,106,13218,0
50182,94,13020,0
51793,103,12823,0
52835,101,12616,0
54133,101,12418,0
52830,101,12207,0
53818,118,11990,0
53093,92,11800,0
54621,111,11589,0
53562,96,11390,0
54653,110,11174,0
53395,99,10974,0
54337,111,10768,0
52106,99,10563,0
52773,109,10362,0
52082,104,10162,0
50920,93,9974,0
50915,103,9765,0
49842,95,9573,0
52718,119,9353,0
52476,110,9143,0
52278,102,8938,0
50814,96,8738,0
53117,111,8522,0
49532,94,8327,0
50730,102,8132,0
50971,105,7917,0
53427,99,7721,0
51847,108,7513,0
56236,121,7280,0
52872,99,7076,0
54718,98,6861,0
55245,102,6645,0
55865,120,6416,0
52962,99,6216,0
54384,113,5998,0
54674,102,5786,0
56914,115,5557,0
53196,91,5359,0
54059,105,5152,0
54334,103,4938,0
56683,121,4713,0
53683,95,4519,0
56356,116,4287,0
53705,86,4107,0
55877,119,3874,0
55474,100,3662,0
57103,109,3432,0
57625,115,3201,0
59530,121,2962,0
58577,116,2724,0
59376,118,2486,0
59794,122,2242,0
56881,116,2011,0
57968,112,1784,0
58318,120,1552,0
57733,111,1317,0
58080,119,1081,0
57923,114,858,0
56217,109,633,0
55871,116,399,0
57590,112,170,0
57625,123,16309,0
56589,112,16086,0
58412,119,15845,0
56915,117,15610,0
60511,125,15360,0
58367,120,15133,0
57335,111,14898,0
56560,118,14672,0
58593,119,14426,0
57644,115,14195,0
59885,120,13943,0
56026,110,13727,0
58965,117,13486,0
57880,116,13263,0
59668,108,13031,0
57676,116,12801,0
57519,110,12580,0
60258,122,12339,0
58797,105,12123,0
61751,128,11877,0
58856,95,11671,0
62105,130,11418,0
58806,100,11209,0
59789,126,10963,0
58480,105,10741,0
60448,129,10500,0
59438,105,10278,0
61461,123,10032,0
58963,113,9816,0
59169,115,9573,0
57428,107,9363,0
59201,117,9123,0
55678,113,8898,0
57843,116,8672,0
57646,118,8440,0
59432,118,8196,0
59756,116,7964,0
60438,116,7735,0
61185,123,7481,0
61124,124,7247,0
60368,117,6998,0
61158,116,6772,0
61818,124,6522,0
62623,122,6276,0
60834,112,6043,0
61917,129,5793,0
60753,113,5563,0
62910,129,5306,0
63260,134,5056,0
63094,126,4804,0
62542,114,4576,0
61850,123,4336,0
61925,106,4107,0
62962,128,3858,0
60823,109,3634,0
62783,122,3386,0
61594,118,3142,0
63604,122,2888,0
61919,129,2647,0
64530,124,2386,0
61467,119,2147,0
63010,130,1899,0
63142,134,1631,0
62554,115,1385,0
61874,138,1126,0
61961,118,883,0
63838,131,626,0
62146,126,370,0
63111,138,101,0
65147,142,16207,0
65918,141,15927,0
66860,143,15647,0
65713,128,15384,0
62676,120,15135,0
64032,125,14885,0
63812,127,14632,0
65390,135,14356,0
63713,125,14100,0
64333,119,13860,0
65460,145,13586,0
63083,118,13341,0
65478,139,13079,0
63085,121,12837,0
64757,124,12576,0
64586,126,12333,0
66222,121,12078,0
66742,134,11833,0
64153,116,11583,0
65306,135,11327,0
65220,124,11081,0
65881,118,10829,0
66216,140,10574,0
64480,117,10323,0
65968,126,10075,0
64361,124,9826,0
64300,128,9559,0
62986,124,9325,0
64261,115,9073,0
63474,132,8825,0
63704,123,8570,0
62832,115,8324,0
62500,130,8073,0
64868,129,7812,0
64662,142,7545,0
64134,125,7302,0
65995,126,7029,0
63897,134,6781,0
66765,126,6507,0
65211,119,6267,0
63920,127,6016,0
65487,131,5753,0
65924,143,5480,0
68386,129,5208,0
67344,127,4948,0
65830,138,4703,0
65624,114,4463,0
65857,141,4194,0
65512,114,3954,0
63987,126,3713,0
67287,136,3446,0
67771,134,3180,0
67932,141,2904,0
71176,137,2623,0
69291,133,2357,0
67731,132,2089,0
67448,133,1822,0
67149,139,1550,0
67538,136,1280,0
67529,137,1006,0
67734,137,731,0
67730,137,457,0
67062,131,190,0
66964,136,16300,0
66808,133,16031,0
68412,148,15738,0
68902,134,15465,0
68674,146,15178,0
68204,146,14903,0
69332,134,14627,0
67221,138,14353,0
68120,142,14080,0
69994,143,13790,0
67886,128,13529,0
68550,135,13260,0
67197,131,12997,0
68759,136,12722,0
67639,129,12466,0
69809,136,12190,0
69510,146,11921,0
70003,123,11659,0
67530,130,11411,0
71670,152,11116,0
69623,131,10848,0
71286,130,10575,0
68682,130,10319,0
70343,143,10028,0
69363,131,9769,0
70015,139,9483,0
68317,135,9223,0
68502,135,8955,0
67953,127,8684,0
68222,148,8405,0
66365,119,8155,0
67259,137,7894,0
69439,155,7596,0
71634,149,7302,0
70653,143,7015,0
69575,142,6735,0
69081,133,6477,0
69874,141,6184,0
71162,145,5912,0
68436,123,5651,0
67057,133,5395,0
70785,151,5103,0
67110,116,4856,0
67900,136,4588,0
68590,125,4334,0
68315,132,4070,0
71040,146,3786,0
71390,140,3500,0
71084,138,3226,0
71550,136,2951,0
70808,142,2666,0
70457,144,2379,0
72828,146,2091,0
73091,150,1798,0
73051,149,1499,0
74743,153,1192,0
73208,150,888,0
72445,147,593,0
70696,139,320,0
71144,146,29,0
71745,148,16123,0
71701,142,15837,0
71166,147,15540,0
72753,146,15244,0
71668,153,14953,0
72526,138,14666,0
74621,158,14352,0
73313,139,14070,0
73276,145,13791,0
75598,149,13484,0
72991,144,13198,0
70716,134,12917,0
72389,147,12632,0
71162,132,12365,0
71888,142,12088,0
74834,151,11781,0
72033,122,11525,0
74032,151,11225,0
71683,135,10953,0
73787,149,10665,0
75846,136,10375,0
76256,151,10084,0
74698,139,9809,0
73766,146,9526,0
72371,143,9239,0
72758,139,8955,0
71852,135,8674,0
71630,150,8386,0
71079,130,8120,0
70390,146,7832,0
70970,145,7542,0
72100,142,7257,0
70570,140,6973,0
74913,169,6650,0
77209,150,6339,0
72538,129,6070,0
74205,157,5768,0
73041,134,5491,0
71675,138,5221,0
73563,149,4928,0
72352,137,4655,0
70969,133,4384,0
72798,139,4111,0
75572,149,3815,0
73266,142,3526,0
75581,149,3232,0
74156,151,2938,0
75103,140,2639,0
74002,148,2353,0
75310,154,2047,0
72453,136,1765,0
74671,154,1457,0
73906,155,1150,0
75808,156,843,0
76036,157,536,0
78079,158,222,0
78267,163,16287,0
79518,171,15941,0
80145,167,15603,0
78546,145,15294,0
77448,151,15005,0
77701,147,14704,0
76376,151,14411,0
74156,139,14119,0
74712,153,13812,0
74181,139,13528,0
75416,165,13220,0
75049,139,12927,0
78081,161,12619,0
76176,133,12345,0
75725,153,12052,0
77043,154,11733,0
75663,141,11458,0
76709,145,11157,0
75761,142,10877,0
79411,165,10563,0
77386,138,10276,0
76165,152,9977,0
73029,137,9698,0
75063,143,9406,0
74003,143,9118,0
72381,144,8827,0
73256,147,8542,0
70313,137,8243,0
70395,136,7983,0
73850,160,7674,0
77307,149,7370,0
75538,145,7076,0
75953,153,6773,0
74767,145,6477,0
73370,150,6173,0
76051,147,5875,0
76551,149,5578,0
75410,145,5286,0
76690,156,4973,0
75179,146,4690,0
74378,133,4403,0
74923,135,4132,0
75416,147,3828,0
77933,148,3524,0
77303,158,3215,0
78581,154,2910,0
79959,156,2604,0
77641,154,2289,0
76287,154,1983,0
77760,157,1672,0
78386,153,1359,0
76527,143,1063,0
77730,157,754,0
75133,148,453,0
74981,159,140,0
75330,154,16216,0
76530,158,15899,0
77638,161,15566,0
78569,158,15259,0
77138,158,14943,0
76756,154,14626,0
77146,159,14312,0
79128,152,14006,0
76297,153,13703,0
75944,154,13392,0
77924,151,13097,0
74166,147,12806,0
74818,146,12502,0
76675,145,12217,0
79053,166,11901,0
76788,134,11609,0
78981,165,11294,0
76057,137,11019,0
78145,161,10708,0
79929,151,10392,0
79648,159,10088,0
78920,146,9793,0
78610,153,9498,0
80231,158,9183,0
75646,147,8890,0
75742,153,8585,0
75730,145,8279,0
75367,156,7987,0
76366,149,7677,0
74282,151,7378,0
77313,160,7061,0
76791,153,6755,0
78508,157,6442,0
78011,157,6127,0
78403,156,5813,0
78219,154,5501,0
76781,151,5195,0
78008,140,4892,0
78616,159,4586,0
75831,136,4315,0
77337,159,4013,0
79311,159,3695,0
78921,165,3370,0
80536,156,3054,0
79152,154,2740,0
80480,149,2441,0
79902,156,2133,0
79558,155,1821,0
78061,157,1503,0
77949,160,1193,0
77712,156,871,0
77878,151,564,0
77817,156,253,0
77110,166,16311,0
76115,148,16009,0
76096,158,15684,0
77693,164,15365,0
79614,161,15035,0
79271,156,14725,0
80469,165,14384,0
79839,158,14063,0
79845,155,13755,0
78180,153,13439,0
79886,165,13126,0
77263,146,12827,0
77252,156,12513,0
79362,145,12221,0
78111,171,11902,0
79729,142,11597,0
78617,158,11301,0
80687,166,10969,0
80580,144,10678,0
80608,153,10366,0
80439,159,10069,0
78685,147,9758,0
78713,156,9443,0
78750,158,9126,0
78472,151,8830,0
77739,153,8522,0
77562,155,8210,0
76355,153,7907,0
78261,165,7587,0
78557,154,7274,0
80225,158,6962,0
80238,163,6639,0
81438,170,6307,0
80439,158,5984,0
80329,154,5679,0
81187,156,5350,0
79251,159,5050,0
77831,144,4760,0
79052,158,4447,0
79983,159,4135,0
79504,161,3821,0
80592,146,3518,0
80706,167,3197,0
81620,153,2887,0
81357,159,2575,0
83913,162,2236,0
78735,148,1936,0
81354,169,1596,0
79600,146,1298,0
80985,168,963,0
80435,154,648,0
78772,158,335,0
79973,171,4,0
80827,173,16036,0
81466,165,15709,0
81718,176,15374,0
82596,166,15035,0
80993,160,14721,0
81216,179,14378,0
81664,163,14044,0
82444,156,13729,0
82004,165,13409,0
80775,160,13089,0
81346,164,12774,0
79570,151,12469,0
79810,164,12150,0
79497,149,11847,0
80631,163,11534,0
82413,155,11210,0
81913,163,10901,0
80371,152,10595,0
80416,157,10286,0
82722,165,9949,0
80324,154,9647,0
79657,156,9337,0
81647,153,9028,0
80772,154,8721,0
78119,162,8408,0
79315,158,8088,0
78274,155,7780,0
81441,163,7453,0
80442,160,7134,0
80609,166,6808,0
82142,164,6483,0
82669,160,6162,0
83253,160,5838,0
83584,169,5506,0
80895,156,5192,0
82169,150,4873,0
79432,152,4579,0
81038,168,4253,0
82095,144,3944,0
84280,161,3610,0
84155,144,3317,0
79705,161,3006,0
83722,168,2661,0
82425,163,2333,0
82168,155,2023,0
82409,168,1690,0
81853,152,1383,0
79875,163,1058,0
79487,157,744,0
78982,161,428,0
80432,175,83,0
81419,173,16126,0
79823,161,15799,0
80800,162,15480,0
80443,172,15127,0
81705,160,14799,0
80992,155,14482,0
82180,176,14149,0
83766,167,13808,0
81504,152,13495,0
80736,165,13176,0
83551,152,12851,0
82107,159,12558,0
81368,155,12246,0
81841,172,11930,0
82937,147,11617,0
81952,170,11307,0
84723,174,10959,0
83675,159,10655,0
81843,149,10348,0
81698,157,10035,0
81323,155,9716,0
81449,171,9387,0
82159,153,9055,0
80238,159,8762,0
80314,156,8444,0
80942,155,8128,0
80760,160,7811,0
82124,167,7474,0
81393,161,7146,0
80559,161,6817,0
82738,168,6480,0
85516,170,6123,0
82877,154,5816,0
82487,168,5489,0
81728,155,5167,0
82401,158,4856,0
83465,159,4534,0
81642,159,4217,0
82926,162,3892,0
86128,175,3541,0
85380,169,3203,0
87224,182,2867,0
83147,141,2555,0
85554,172,2224,0
84154,167,1888,0
82342,161,1565,0
81998,160,1247,0
82247,164,914,0
82274,165,579,0
82029,167,249,0
80062,161,16314,0
79927,165,15979,0
80890,160,15663,0
82745,186,15304,0
85946,169,14955,0
80821,152,14647,0
85959,188,14269,0
81194,149,13977,0
83234,170,13622,0
82793,156,13309,0
78462,142,13022,0
81449,164,12678,0
79208,145,12390,0
81556,160,12055,0
81066,150,11750,0
83654,171,11416,0
84565,162,11094,0
85237,164,10757,0
84650,160,10441,0
85615,169,10099,0
84221,152,9784,0
84478,160,9455,0
83798,166,9127,0
82566,161,8808,0
81542,162,8489,0
80795,157,8167,0
81450,157,7851,0
83476,177,7500,0
82110,161,7172,0
82484,172,6840,0
84796,170,6484,0
82086,154,6174,0
84691,184,5827,0
83306,153,5510,0
82839,157,5191,0
82823,158,4871,0
83448,171,4540,0
81253,151,4225,0
83935,162,3909,0
88004,172,3557,0
86055,162,3233,0
83298,172,2905,0
86858,169,2557,0
85153,166,2224,0
86832,169,1887,0
84319,171,1550,0
84544,164,1215,0
84456,166,881,0
83112,171,536,0
84515,171,204,0
83371,175,16250,0
81954,159,15925,0
83555,170,15591,0
84479,186,15221,0
82310,171,14871,0
80834,160,14545,0
84770,172,14209,0
84329,172,13855,0
83125,158,13528,0
83866,171,13200,0
82993,158,12864,0
82296,178,12548,0
81627,151,12249,0
80848,136,11934,0
83997,159,11598,0
85979,192,11263,0
84363,177,10957,0
82491,137,10659,0
85204,156,10324,0
85413,180,9991,0
85679,177,9668,0
84636,147,9353,0
80786,143,9029,0
84909,177,8689,0
80958,147,8391,0
81683,163,8057,0
81112,158,7731,0
82264,166,7408,0
85640,171,7043,0
81222,146,6742,0
83357,186,6395,0
83954,157,6062,0
82823,167,5745,0
82632,165,5420,0
81387,162,5102,0
84515,164,4763,0
82808,147,4459,0
84482,172,4130,0
82587,154,3817,0
83099,164,3501,0
85314,170,3160,0
85075,173,2816,0
88137,178,2465,0
86753,177,2113,0
88451,169,1768,0
83213,165,1434,0
82993,164,1111,0
84062,163,777,0
85641,175,434,0
86548,180,73,0
85574,176,16098,0
85081,178,15744,0
83294,168,15408,0
83023,165,15077,0
85097,180,14721,0
84135,163,14388,0
84497,165,14063,0
81972,165,13724,0
85031,171,13380,0
83375,159,13057,0
81729,161,12740,0
83789,153,12426,0
82588,153,12125,0
83910,170,11795,0
82756,154,11477,0
85328,174,11145,0
86439,160,10804,0
85829,166,10486,0
86976,171,10151,0
84727,158,9823,0
84178,166,9484,0
85102,160,9164,0
84220,165,8837,0
84004,164,8506,0
83240,165,8181,0
82787,164,7839,0
84936,169,7511,0
84148,171,7172,0
84934,170,6834,0
84610,157,6501,0
85508,180,6161,0
84711,161,5834,0
84437,161,5515,0
85303,170,5168,0
83609,153,4855,0
84030,171,4519,0
81737,150,4204,0
83389,159,3886,0
87786,163,3541,0
85728,156,3229,0
86434,177,2882,0
84796,161,2551,0
86377,172,2211,0
87113,170,1876,0
83939,175,1537,0
84321,163,1206,0
81875,165,886,0
86072,182,522,0
82639,159,195,0
81926,165,16244,0
84169,186,15894,0
85774,183,15526,0
84492,163,15194,0
83162,175,14846,0
84188,167,14509,0
84902,170,14172,0
86828,171,13822,0
84692,160,13497,0
83721,164,13179,0
85812,160,12846,0
83943,150,12541,0
83758,166,12217,0
82202,145,11913,0
83200,164,11603,0
85929,162,11272,0
81021,146,10979,0
83365,159,10655,0
84455,161,10340,0
86698,173,9992,0
86914,172,9661,0
84713,153,9343,0
84006,164,9002,0
83958,165,8677,0
83713,164,8348,0
84492,163,8022,0
84666,160,7695,0
86155,178,7352,0
84997,169,7001,0
85688,173,6659,0
87897,186,6306,0
88321,172,5955,0
88046,173,5617,0
85672,161,5290,0
86806,170,4950,0
83430,150,4646,0
83720,165,4320,0
83036,160,3992,0
85542,164,3644,0
85984,158,3329,0
84691,168,2996,0
87102,174,2642,0
86007,171,2305,0
87950,175,1956,0
86945,178,1600,0
86076,182,1246,0
86387,181,889,0
86047,179,533,0
84897,167,188,0
84711,169,16236,0
82908,173,15893,0
81733,173,15546,0
84756,170,15208,0
85733,180,14855,0
86439,172,14497,0
85770,167,14156,0
85973,178,13801,0
86085,163,13462,0
85087,157,13145,0
85831,169,12807,0
83268,161,12486,0
86381,171,12150,0
85754,169,11827,0
84619,160,11499,0
84077,155,11197,0
86192,171,10851,0
84815,169,10539,0
81657,143,10227,0
82190,152,9885,0
84966,183,9535,0
83709,162,9218,0
83843,163,8881,0
84585,159,8558,0
82209,165,8229,0
84211,172,7882,0
85290,169,7536,0
87983,189,7175,0
85575,156,6852,0
87595,179,6495,0
86408,159,6165,0
87095,168,5829,0
87538,168,5490,0
87454,166,5155,0
85444,170,4820,0
86136,169,4474,0
86896,163,4164,0
86672,167,3825,0
84268,171,3498,0
88531,180,3134,0
89795,182,2769,0
87295,164,2420,0
84980,165,2095,0
85784,171,1758,0
87183,176,1404,0
86549,177,1048,0
88897,174,692,0
86496,162,350,0
83866,165,23,0
84729,172,16072,0
85608,183,15703,0
84002,166,15366,0
85647,176,15012,0
86130,174,14666,0
88055,175,14297,0
85831,164,13968,0
84755,164,13629,0
85192,172,13299,0
86626,168,12956,0
83979,185,12608,0
80619,137,12327,0
80618,139,12018,0
84703,167,11700,0
87176,171,11349,0
87965,170,11016,0
86757,157,10683,0
85060,167,10363,0
87075,168,10016,0
85170,158,9698,0
86049,177,9355,0
82247,154,9029,0
81187,165,8714,0
83219,162,8390,0
85706,167,8062,0
85405,166,7730,0
86881,183,7365,0
85912,185,7000,0
85936,167,6659,0
87375,176,6316,0
87154,171,5976,0
91037,198,5582,0
90734,194,5200,0
86595,150,4891,0
88065,170,4551,0
86656,157,4232,0
85681,168,3904,0
87551,170,3556,0
86418,166,3229,0
88981,178,2880,0
89806,180,2519,0
91866,183,2153,0
91197,182,1786,0
90529,182,1419,0
88849,169,1072,0
87114,164,748,0
87609,178,400,0
89652,169,59,0
87675,170,16093,0
86969,164,15761,0
85722,181,15409,0
86248,173,15046,0
83734,160,14722,0
87409,179,14367,0
86902,173,14023,0
87833,176,13662,0
85081,165,13330,0
86779,179,12967,0
85982,163,12653,0
85530,145,12329,0
86092,166,11994,0
83326,150,11697,0
84906,160,11373,0
86407,150,11065,0
85795,159,10753,0
89820,165,10414,0
87424,164,10103,0
85003,152,9770,0
83496,139,9440,0
83818,163,9092,0
84993,185,8750,0
80944,149,8432,0
82505,172,8076,0
83429,168,7740,0
85485,171,7400,0
87959,183,7037,0
88232,173,6688,0
87562,191,6334,0
88108,168,5983,0
86647,160,5666,0
90975,193,5292,0
86958,158,4968,0
85204,170,4642,0
87441,163,4302,0
86926,161,3985,0
87334,175,3642,0
87588,167,3302,0
87380,166,2966,0
89206,164,2627,0
86981,171,2285,0
86563,173,1940,0
86741,168,1604,0
85693,172,1254,0
85066,169,915,0
84103,171,579,0
84101,168,245,0
84570,175,16282,0
83727,172,15931,0
82295,168,15600,0
88810,200,15230,0
86548,181,14866,0
85668,174,14520,0
84886,164,14191,0
88234,184,13818,0
89173,170,13470,0
87057,155,13150,0
88211,178,12813,0
86690,154,12484,0
88651,175,12168,0
85604,141,11865,0
87007,165,11540,0
87738,171,11210,0
86077,171,10868,0
89858,179,10525,0
85692,152,10212,0
86188,160,9872,0
85164,183,9530,0
85185,186,9202,0
82319,157,8892,0
82619,145,8565,0
85012,180,8214,0
82173,157,7917,0
87486,181,7556,0
88393,164,7214,0
87158,164,6885,0
86748,167,6548,0
87300,173,6206,0
86056,173,5864,0
86279,174,5521,0
87274,172,5170,0
87261,172,4824,0
88768,170,4488,0
89722,172,4144,0
89986,170,3805,0
88495,171,3462,0
88503,174,3118,0
89804,174,2770,0
90003,175,2419,0
89617,180,2069,0
86155,170,1730,0
87798,181,1372,0
86317,168,1033,0
86130,173,692,0
86644,178,331,0
86213,177,16356,0
87827,178,15994,0
87094,179,15633,0
86166,181,15276,0
92742,204,14878,0
89874,165,14528,0
85124,166,14206,0
85972,170,13861,0
84697,155,13541,0
85024,172,13214,0
86460,166,12870,0
86625,165,12545,0
91238,173,12194,0
84816,157,11878,0
89150,168,11537,0
89141,163,11205,0
91228,183,10846,0
88271,159,10524,0
90164,183,10175,0
88023,152,9848,0
87658,166,9521,0
83944,169,9204,0
84662,167,8853,0
85380,176,8520,0
83422,157,8211,0
86772,177,7867,0
85018,171,7526,0
85743,178,7184,0
86988,175,6832,0
87286,170,6491,0
89833,189,6112,0
90229,177,5747,0
87402,155,5419,0
87588,178,5081,0
91111,182,4715,0
90240,159,4383,0
89645,169,4047,0
90937,161,3718,0
90158,170,3379,0
90773,176,3035,0
87544,177,2684,0
87181,179,2331,0
87091,171,1988,0
88580,176,1634,0
88327,174,1286,0
90240,180,933,0
89217,184,573,0
91983,206,186,0
94725,200,16175,0
88126,164,15816,0
90491,188,15465,0
92541,194,15063,0
91422,190,14680,0
90762,178,14316,0
88511,171,13967,0
87400,182,13618,0
90104,161,13274,0
88490,165,12931,0
86355,178,12603,0
85367,150,12291,0
87485,184,11943,0
88004,161,11604,0
85093,160,11295,0
86561,172,10956,0
85094,161,10631,0
86402,165,10309,0
87592,174,9956,0
83447,162,9632,0
85777,179,9282,0
83291,147,8949,0
86002,173,8612,0
86749,166,8275,0
87860,170,7939,0
87850,169,7603,0
85794,169,7263,0
86344,172,6917,0
89137,177,6553,0
89674,176,6206,0
87646,164,5875,0
88179,176,5527,0
85925,165,5192,0
87661,160,4869,0
90457,190,4503,0
88680,170,4152,0
86942,167,3815,0
89267,171,3475,0
88005,170,3131,0
88774,169,2785,0
88747,179,2442,0
89293,176,2091,0
87743,173,1747,0
85966,178,1398,0
88427,183,1032,0
87017,186,671,0
87596,186,309,0
86481,164,16351,0
86768,173,16004,0
86274,174,15653,0
88535,179,15298,0
87423,176,14938,0
88795,175,14580,0
88868,181,14207,0
87471,171,13859,0
87461,175,13514,0
87935,172,13162,0
88993,166,12835,0
90545,174,12483,0
88121,161,12165,0
89637,185,11808,0
88297,152,11486,0
88140,174,11155,0
89840,175,10795,0
88374,163,10472,0
86972,177,10118,0
85431,167,9780,0
84379,162,9444,0
86884,179,9106,0
85972,170,8761,0
86058,167,8434,0
84283,173,8096,0
86415,169,7749,0
88595,178,7396,0
91373,182,7028,0
